time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-07T16:39:44.500Z,36.7484,-97.649,3.355,2.5,ml,,86,,0.55,us,usc000svfq,2014-11-08T00:42:12.305Z,"9km SE of Medford, Oklahoma",earthquake
2014-11-07T16:00:29.300Z,34.0459,-97.4917,12.271,3,ml,,208,,0.93,us,usc000svfb,2014-11-07T19:53:46.732Z,"14km SSW of Wilson, Oklahoma",earthquake
2014-11-07T15:28:53.000Z,60.0854,-151.3562,47.6,2,ml,,,,0.51,ak,ak11435925,2014-11-07T21:49:44.015Z,"31km S of Cohoe, Alaska",earthquake
2014-11-07T15:23:14.000Z,61.5407,-146.4336,16,2.8,ml,,,,0.88,ak,ak11435918,2014-11-07T23:25:48.100Z,"45km N of Valdez, Alaska",earthquake
2014-11-07T14:59:35.900Z,41.8897,-119.6323,6.8,2.1,Md,,316.8,0.50305656,0.15,uw,uw60919971,2014-11-07T19:34:14.625Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-07T14:51:08.900Z,42.1027,-120.2935,1,1.6,Md,,248.4,0.13474729,0.13,uw,uw60095908,2014-11-07T19:59:04.295Z,"10km SSE of Lakeview, Oregon",earthquake
2014-11-07T14:48:56.100Z,47.9058,-124.3432,1,1.4,Md,,136.8,0.1527136,0.22,uw,uw60919966,2014-11-07T19:36:59.942Z,"5km SSE of Forks, Washington",earthquake
2014-11-07T14:36:41.630Z,37.58,-121.982,5.58,1.89,md,45,38,0.03115,0.09,nc,nc72336905,2014-11-08T09:07:02.684Z,"3km N of Fremont, California",earthquake
2014-11-07T14:24:31.450Z,41.842,-119.6313,0,3.12,ml,5,135.94,0.504,0.12,nn,nn00466699,2014-11-07T22:27:06.779Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-07T14:23:39.370Z,33.0295,-116.4028333,9.8,1.56,ml,45,41,0.1381,0.22,ci,ci37285872,2014-11-07T17:20:12.310Z,"19km ESE of Julian, California",earthquake
2014-11-07T14:23:39.340Z,33.029,-116.3973333,9.94,1.48,ml,44,96,0.1382,0.17,ci,ci37127676,2014-11-10T16:52:36.690Z,"19km ESE of Julian, California",earthquake
2014-11-07T14:12:36.000Z,63.1217,-150.747,127.1,2.2,ml,,,,0.55,ak,ak11435840,2014-11-07T15:23:04.734Z,"94km NNW of Talkeetna, Alaska",earthquake
2014-11-07T13:49:54.000Z,61.2658,-148.8331,30.2,2.1,ml,,,,0.76,ak,ak11435767,2014-11-07T15:23:05.965Z,"32km SSE of Butte, Alaska",earthquake
2014-11-07T13:31:29.000Z,61.4797,-152.001,10.6,1,ml,,,,0.44,ak,ak11435766,2014-11-07T20:34:15.142Z,"95km NNW of Nikiski, Alaska",earthquake
2014-11-07T13:10:58.000Z,62.348,-150.2157,20.1,1.6,ml,,,,0.3,ak,ak11435764,2014-11-07T14:05:15.330Z,"6km WNW of Talkeetna, Alaska",earthquake
2014-11-07T13:07:45.820Z,33.6861667,-118.3986667,0,1.22,ml,12,155,0.05733,0.2,ci,ci37285848,2014-11-08T01:06:00.180Z,"6km S of Rancho Palos Verdes, California",earthquake
2014-11-07T12:55:29.599Z,41.9299,-119.6099,0,2.23,ml,4,145.61,0.517,0.0704,nn,nn00466696,2014-11-07T17:59:20.309Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-07T12:51:00.727Z,41.933,-119.6387,0.5891,1.98,ml,4,144.37,0.495,0.1084,nn,nn00466695,2014-11-07T17:59:00.635Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-07T12:48:13.296Z,41.909,-119.6596,0,1.73,ml,4,139.14,0.479,0.2116,nn,nn00466694,2014-11-07T17:58:43.868Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-07T12:38:30.100Z,36.5146,-97.5418,4.832,2.7,ml,,80,,0.35,us,usc000svcz,2014-11-07T20:41:17.819Z,"27km SW of Tonkawa, Oklahoma",earthquake
2014-11-07T12:37:20.733Z,41.8983,-119.6324,0,2.19,ml,5,145.15,0.499,0.0794,nn,nn00466693,2014-11-07T17:54:02.854Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-07T12:24:12.341Z,41.9121,-119.6231,0.5353,2.6,ml,4,239.22,0.506,0.0382,nn,nn00466744,2014-11-07T20:26:51.338Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-07T12:18:38.490Z,41.875,-119.6548,0,1.83,ml,4,243.52,0.483,0.1338,nn,nn00466743,2014-11-07T17:49:20.424Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-07T11:25:54.000Z,61.3377,-150.0972,46.1,3.5,ml,,,,0.58,ak,ak11435681,2014-11-08T17:15:00.951Z,"17km NW of Anchorage, Alaska",earthquake
2014-11-07T11:13:35.870Z,41.8279,-119.6993,9.6202,2.96,ml,3,217.63,0.456,0.0336,nn,nn00466688,2014-11-07T19:50:36.395Z,"74km SE of Lakeview, Oregon",earthquake
2014-11-07T11:07:23.466Z,41.8782,-119.6551,0.255,2.57,ml,5,126.8,0.483,0.1206,nn,nn00466686,2014-11-07T20:12:50.758Z,"66km SE of Lakeview, Oregon",earthquake
2014-11-07T10:49:57.060Z,41.9991667,-120.3071667,2.24,2.72,md,7,187,0.09669,0.19,nc,nc72336865,2014-11-07T19:33:07.032Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-07T10:44:33.627Z,41.8817,-119.6349,0,2.45,ml,4,145.29,0.498,0.1395,nn,nn00466682,2014-11-07T11:24:55.800Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-07T10:39:04.626Z,41.9112,-119.6244,1.1697,2.61,ml,4,239.31,0.505,0.0119,nn,nn00466689,2014-11-07T18:41:31.054Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-07T10:28:52.010Z,33.6871667,-116.5916667,12.98,1.26,ml,55,33,0.08883,0.23,ci,ci37285824,2014-11-07T17:21:32.210Z,"13km ESE of Idyllwild-Pine Cove, California",earthquake
2014-11-07T10:25:22.000Z,61.4573,-151.9164,3.3,2,ml,,,,0.65,ak,ak11435612,2014-11-07T11:23:51.270Z,"91km NNW of Nikiski, Alaska",earthquake
2014-11-07T10:11:38.000Z,46.4182,-119.2702,0,1,Ml,,162,0.01796631,0.08,uw,uw60919896,2014-11-07T19:09:27.875Z,"14km N of Richland, Washington",earthquake
2014-11-07T10:06:26.000Z,65.1217,-149.0081,9.4,1.1,ml,,,,0.43,ak,ak11435548,2014-11-07T11:23:50.567Z,"56km WNW of Ester, Alaska",earthquake
2014-11-07T09:51:18.310Z,39.2393333,-123.1753333,6.45,1.64,md,15,61,0.1032,0.06,nc,nc72336830,2014-11-08T08:00:06.078Z,"3km SE of Redwood Valley, California",earthquake
2014-11-07T09:44:15.120Z,38.8123322,-122.7811661,0.04,1.72,md,19,136,0.01187,0.3,nc,nc72336820,2014-11-07T12:13:04.566Z,"4km NNW of The Geysers, California",earthquake
2014-11-07T09:43:52.330Z,39.2386667,-123.1745,6.35,1.6,md,16,110,0.1036,0.06,nc,nc72336815,2014-11-08T06:46:05.949Z,"3km SE of Redwood Valley, California",earthquake
2014-11-07T09:42:42.433Z,41.9017,-119.6112,0,2.73,ml,4,145.98,0.515,0.0568,nn,nn00466680,2014-11-07T20:15:26.054Z,"69km SE of Lakeview, Oregon",earthquake
2014-11-07T09:29:14.335Z,41.9178,-119.652,1.5465,1.89,ml,4,237.78,0.485,0.1059,nn,nn00466704,2014-11-07T15:10:01.549Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-07T09:25:05.000Z,61.3382,-150.905,54.6,1.9,ml,,,,0.57,ak,ak11435546,2014-11-07T10:18:56.341Z,"54km WSW of Big Lake, Alaska",earthquake
2014-11-07T09:14:21.040Z,38.8637,-118.7303,5.67,1.56,ml,5,126.64,0.277,,nn,nn00466678,2014-11-07T09:15:59.613Z,"38km NNW of Hawthorne, Nevada",earthquake
2014-11-07T09:10:30.000Z,63.2378,-151.1234,0,1.4,ml,,,,0.61,ak,ak11435544,2014-11-07T23:57:37.185Z,"110km W of Cantwell, Alaska",earthquake
2014-11-07T08:40:14.052Z,41.896,-119.6402,0.2299,2.62,ml,4,144.86,0.493,0.167,nn,nn00466658,2014-11-07T16:42:54.630Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-07T08:28:47.100Z,41.8662,-119.603,0.1,2.2,Md,,291.6,0.52102286,0.4,uw,uw60919876,2014-11-07T20:33:03.996Z,"71km ESE of Lakeview, Oregon",earthquake
2014-11-07T08:24:57.870Z,-4.3441,102.2008,59.41,4.6,mb,,184,0.752,0.58,us,usc000svbc,2014-11-07T16:27:37.667Z,"60km S of Bengkulu, Indonesia",earthquake
2014-11-07T08:18:33.800Z,41.8935,-119.5725,0.2,2.4,Md,,306,0.54797232,0.5,uw,uw60919861,2014-11-07T20:51:36.961Z,"71km ESE of Lakeview, Oregon",earthquake
2014-11-07T08:16:47.517Z,41.9363,-119.6366,0.6124,2.15,ml,4,235.69,0.497,0.1203,nn,nn00466652,2014-11-07T15:09:54.142Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-07T08:16:01.740Z,38.8333321,-122.810997,2.42,1.17,md,25,41,0.009949,0.04,nc,nc72336780,2014-11-07T11:15:05.412Z,"7km W of Cobb, California",earthquake
2014-11-07T08:05:54.864Z,41.8805,-119.6299,0,4.68,ml,6,76.98,0.502,0.1903,nn,nn00466648,2014-11-11T05:35:47.775Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-07T08:00:01.890Z,38.9391667,-122.767,4.45,1.5,md,42,80,0.06988,0.14,nc,nc72336770,2014-11-11T00:57:07.039Z,"7km SE of Kelseyville, California",earthquake
2014-11-07T07:59:43.280Z,39.4046667,-122.7725,8.6,1.17,md,8,88,0.1526,0.07,nc,nc71087684,2014-11-11T00:28:04.372Z,"29km NNE of Upper Lake, California",earthquake
2014-11-07T07:58:32.500Z,41.8315,-119.6753,0.1,2.3,Md,,216,0.4761071,0.92,uw,uw60919836,2014-11-07T21:06:08.526Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-07T07:57:11.950Z,-15.0266,41.4585,12.93,4.8,mb,,54,6.798,0.57,us,usc000svb4,2014-11-07T08:57:43.287Z,"77km E of Ilha de Mocambique, Mozambique",earthquake
2014-11-07T07:50:31.000Z,62.0703,-149.1569,15.3,1.6,ml,,,,0.63,ak,ak11435475,2014-11-07T09:01:27.477Z,"34km NNW of Sutton-Alpine, Alaska",earthquake
2014-11-07T07:42:04.100Z,41.8803,-119.6655,0.1,2.2,Md,,306,0.4761071,0.44,uw,uw60919821,2014-11-07T21:11:49.130Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-07T07:41:38.440Z,38.0901,20.3717,16.27,5.1,mb,,36,1.532,1.16,us,usc000svav,2014-11-08T07:01:24.802Z,"13km SSW of Lixourion, Greece",earthquake
2014-11-07T07:27:59.750Z,33.1555,-115.6546667,0.56,1.17,ml,17,77,0.03852,0.37,ci,ci37285792,2014-11-08T01:04:10.520Z,"13km WNW of Calipatria, California",earthquake
2014-11-07T07:25:11.683Z,41.8878,-119.6093,0,2.67,ml,4,121.33,0.517,0.0732,nn,nn00466645,2014-11-07T21:17:59.825Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-07T07:21:00.000Z,64.9583,-150.2984,11.1,1.4,ml,,,,0.44,ak,ak11435469,2014-11-07T09:01:26.914Z,"16km ESE of Manley Hot Springs, Alaska",earthquake
2014-11-07T07:11:24.930Z,64.6022,-17.5846,8.3,5.2,mb,,74,1.616,0.58,us,usc000svaq,2014-11-07T15:13:53.353Z,"120km WNW of Hofn, Iceland",earthquake
2014-11-07T07:06:51.860Z,44.6178333,-110.6651667,5.92,1.27,ml,11,57,0.02008,0.11,uu,uu60091067,2014-11-07T16:10:18.560Z,"21km NE of Old Faithful Geyser, Wyoming",earthquake
2014-11-07T07:05:46.040Z,37.4744987,-118.7798309,6.9,1.82,md,27,155,0.1218,0.04,nc,nc72336755,2014-11-07T09:36:09.029Z,"26km SE of Mammoth Lakes, California",earthquake
2014-11-07T07:00:46.000Z,65.1356,-149.0972,9.5,1.1,ml,,,,0.21,ak,ak11435417,2014-11-07T09:01:24.102Z,"60km WNW of Ester, Alaska",earthquake
2014-11-07T06:58:40.544Z,41.9137,-119.6021,0,4.14,ml,6,78.69,0.522,0.2174,nn,nn00466637,2014-11-07T15:01:12.289Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-07T06:51:01.260Z,-60.1775,-26.9075,53.98,5.2,mb,,54,7.863,0.5,us,usc000svae,2014-11-07T14:53:30.332Z,"129km S of Bristol Island, South Sandwich Islands",earthquake
2014-11-07T06:40:02.257Z,41.9159,-119.6502,1.9353,2.84,ml,4,132.93,0.486,0.2127,nn,nn00466627,2014-11-07T19:54:42.834Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-07T06:24:45.000Z,60.8385,-149.7837,35.3,1.6,ml,,,,0.16,ak,ak11435415,2014-11-07T07:46:16.203Z,"42km S of Anchorage, Alaska",earthquake
2014-11-07T06:06:07.681Z,41.8716,-119.6285,0,3.28,ml,4,127.77,0.503,0.0686,nn,nn00466622,2014-11-07T21:24:46.611Z,"66km SE of Lakeview, Oregon",earthquake
2014-11-07T05:45:24.984Z,41.9076,-119.5765,0,2.32,ml,4,79.36,0.541,0.2827,nn,nn00466621,2014-11-07T19:19:00.948Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-07T05:37:12.410Z,36.3005,-118.094,1.1,1.54,ml,21,104,0.1395,0.24,ci,ci37285768,2014-11-07T17:21:24.670Z,"34km S of Lone Pine, California",earthquake
2014-11-07T05:36:32.200Z,19.4188,-154.8682,39.2,2,Md,,277.2,0.06288207,0.09,hv,hv60799146,2014-11-07T07:47:52.121Z,"7km SE of Leilani Estates, Hawaii",earthquake
2014-11-07T05:22:31.830Z,35.4796667,-118.2936667,1.64,1.11,ml,13,65,0.1374,0.23,ci,ci37285760,2014-11-07T17:22:53.120Z,"20km S of Weldon, California",earthquake
2014-11-07T04:48:15.670Z,13.905,-91.9307,40.69,4.6,mb,,184,0.657,0.88,us,usc000sv9q,2014-11-07T08:43:52.192Z,"43km S of Champerico, Guatemala",earthquake
2014-11-07T04:31:47.310Z,41.9014,-119.5796,0,2.68,ml,4,157.33,0.539,0.1811,nn,nn00466598,2014-11-07T12:34:22.103Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-07T04:02:34.980Z,41.9096,-119.6182,0.6864,2.52,ml,4,154.84,0.51,0.0992,nn,nn00466591,2014-11-07T12:05:05.482Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-07T03:33:54.620Z,-6.0444,148.2098,43.21,6.6,mww,,15,3.496,0.79,us,usc000sv94,2014-11-07T16:52:04.573Z,"72km NNE of Finschhafen, Papua New Guinea",earthquake
2014-11-07T03:07:58.080Z,38.8093338,-122.8213348,2.57,1.52,md,25,51,0.006145,0.03,nc,nc72336615,2014-11-07T03:23:03.589Z,"6km WNW of The Geysers, California",earthquake
2014-11-07T02:56:52.866Z,41.9034,-119.6367,0,2.78,ml,3,318.19,0.496,0.2479,nn,nn00466603,2014-11-07T10:59:39.038Z,"71km SE of Lakeview, Oregon",earthquake
2014-11-07T02:55:41.577Z,41.8855,-119.6131,2.3536,2.45,ml,3,146.13,0.514,0.1194,nn,nn00466585,2014-11-07T05:58:25.599Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-07T02:53:43.000Z,61.0758,-155.7838,4.1,2.1,ml,,,,0.45,ak,ak11435276,2014-11-07T09:01:23.527Z,"155km NNW of Old Iliamna, Alaska",earthquake
2014-11-07T02:47:20.170Z,39.9262,-118.3522,10.48,1.31,ml,6,251.34,0.786,,nn,nn00466584,2014-11-07T02:49:31.716Z,"29km SSE of Lovelock, Nevada",earthquake
2014-11-07T02:46:58.840Z,4.7456,95.1074,65.92,4.5,mb,,164,1.894,0.54,us,usc000sv91,2014-11-07T10:49:40.997Z,"92km SSW of Banda Aceh, Indonesia",earthquake
2014-11-07T02:34:45.501Z,41.9145,-119.6445,0,2.07,ml,4,238.39,0.49,0.189,nn,nn00466602,2014-11-07T05:05:05.103Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-07T02:27:45.990Z,-40.9943,43.0611,10,4.7,mb,,87,8.372,0.74,us,usc000sv8y,2014-11-07T10:30:20.775Z,"Southwest Indian Ridge",earthquake
2014-11-07T02:25:50.685Z,41.8927,-119.6241,0.188,2.43,ml,4,241.73,0.506,0.0526,nn,nn00466601,2014-11-07T05:39:05.422Z,"72km ESE of Lakeview, Oregon",earthquake
2014-11-07T01:59:20.510Z,13.6135,-90.6545,69.76,5.4,mb,,106,1.356,0.56,us,usc000sv8v,2014-11-07T20:03:49.958Z,"35km S of Iztapa, Guatemala",earthquake
2014-11-07T01:51:11.561Z,41.9311,-119.6509,1.2062,3.35,ml,4,79.56,0.486,0.1665,nn,nn00466569,2014-11-09T16:46:58.254Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-07T01:47:51.800Z,41.8538,-119.5547,5,2.6,Md,,309.6,0.70068592,0.42,uw,uw60919526,2014-11-07T09:50:30.251Z,"75km ESE of Lakeview, Oregon",earthquake
2014-11-07T01:46:00.000Z,62.3287,-152.4633,0.4,2.3,ml,,,,0.84,ak,ak11435251,2014-11-07T02:41:28.831Z,"122km W of Talkeetna, Alaska",earthquake
2014-11-07T01:44:27.115Z,41.9156,-119.6494,0.4987,2.93,ml,4,134.43,0.487,0.1966,nn,nn00466565,2014-11-07T11:49:33.103Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-07T01:31:59.000Z,62.9229,-150.2787,136.3,1.5,ml,,,,0.37,ak,ak11435246,2014-11-07T02:41:30.348Z,"67km N of Talkeetna, Alaska",earthquake
2014-11-07T01:23:14.580Z,38.9448333,-122.7701667,5.86,1.44,md,30,82,0.07375,0.07,nc,nc72336565,2014-11-08T04:04:04.774Z,"6km SSE of Soda Bay, California",earthquake
2014-11-07T01:13:35.130Z,36.4363,-97.0748,5,2.6,mb_lg,,49,0.344,0.6,us,usc000sv8k,2014-11-07T09:16:13.659Z,"25km NE of Perry, Oklahoma",earthquake
2014-11-07T01:11:40.400Z,41.869,-119.6035,8.4,2.2,Md,,309.6,0.66475331,0.51,uw,uw60919501,2014-11-07T06:14:46.428Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-07T01:05:09.450Z,33.2703333,-116.1175,1.1,2.25,ml,67,22,0.1107,0.25,ci,ci37285688,2014-11-08T01:01:23.640Z,"15km WSW of Salton City, California",earthquake
2014-11-07T00:54:21.000Z,61.6743,-150.5009,55.8,2.6,ml,,,,0.66,ak,ak11435234,2014-11-07T08:56:51.598Z,"25km WSW of Willow, Alaska",earthquake
2014-11-07T00:47:59.000Z,63.2465,-151.2178,0,1.7,ml,,,,0.78,ak,ak11435231,2014-11-07T02:41:30.915Z,"114km W of Cantwell, Alaska",earthquake
2014-11-07T00:39:24.680Z,38.2377,-116.9637,18.89,1.84,ml,11,167.73,1.214,,nn,nn00466546,2014-11-07T00:41:45.773Z,"30km NE of Tonopah, Nevada",earthquake
2014-11-07T00:30:30.350Z,33.7098333,-116.826,15.93,1.06,ml,43,35,0.08167,0.21,ci,ci37285664,2014-11-07T17:24:11.270Z,"7km SE of Valle Vista, California",earthquake
2014-11-07T00:21:40.600Z,41.8692,-119.615,5,2.5,Md,,284.4,0.65577016,0.65,uw,uw60919471,2014-11-07T08:24:21.257Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-07T00:20:47.330Z,4.7869,95.1102,39.42,5.4,mwb,,21,1.882,0.93,us,usc000sv89,2014-11-07T17:43:45.000Z,"88km SSW of Banda Aceh, Indonesia",earthquake
2014-11-07T00:17:25.100Z,41.9135,-119.671,5,2,Md,,226.8,0.46712395,0.82,uw,uw60919466,2014-11-07T06:09:19.815Z,"63km ESE of Lakeview, Oregon",earthquake
2014-11-07T00:12:28.860Z,37.4898333,-118.7433333,12.89,1.3,md,34,106,0.01737,0.04,nc,nc72336535,2014-11-08T03:05:05.747Z,"26km SE of Mammoth Lakes, California",earthquake
2014-11-07T00:11:30.000Z,63.4984,-148.9862,11.2,3.3,ml,,,,0.47,ak,ak11435210,2014-11-07T08:14:09.472Z,"12km N of Cantwell, Alaska",earthquake
2014-11-07T00:11:14.415Z,41.8992,-119.6256,1.5635,2.66,ml,4,146.88,0.504,0.0575,nn,nn00466541,2014-11-07T11:40:13.011Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-07T00:06:50.000Z,65.0048,-147.3447,12.6,1.3,ml,,,,0.33,ak,ak11435208,2014-11-07T01:24:00.690Z,"24km NNE of Badger, Alaska",earthquake
2014-11-07T00:06:32.540Z,39.09,-115.5148,1.64,1.64,ml,8,237.85,0.672,,nn,nn00466540,2014-11-07T00:09:14.497Z,"38km N of Currant, Nevada",earthquake
2014-11-06T23:53:18.833Z,41.9316,-119.5816,0,3.09,ml,3,137.69,0.538,0.1029,nn,nn00466538,2014-11-07T23:05:06.331Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-06T23:36:06.100Z,41.8717,-119.6533,0,2.7,Md,,216,0.48509025,0.85,uw,uw60919441,2014-11-07T07:39:03.491Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-06T23:30:47.000Z,63.2905,-151.2347,12.7,3.6,ml,,,,0.63,ak,ak11435193,2014-11-07T11:41:40.035Z,"114km W of Cantwell, Alaska",earthquake
2014-11-06T23:20:59.510Z,41.898,-120.9331667,40.62,2.61,md,12,294,0.5672,0.14,nc,nc72336500,2014-11-07T19:14:04.759Z,"45km E of Tulelake, California",earthquake
2014-11-06T23:20:44.532Z,41.9334,-119.6433,0.4683,2.84,ml,4,126.65,0.492,0.0529,nn,nn00466533,2014-11-07T23:00:07.461Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-06T23:19:35.000Z,63.1504,-150.5674,126.1,1.4,ml,,,,0.62,ak,ak11435191,2014-11-07T01:24:01.819Z,"85km WSW of Cantwell, Alaska",earthquake
2014-11-06T23:05:41.647Z,41.848,-119.6349,7.0788,2.65,ml,3,145.76,0.501,0.0007,nn,nn00466532,2014-11-07T22:55:49.533Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-06T23:05:40.550Z,32.6665,-115.8236667,9.43,1.58,ml,19,89,0.08383,0.26,ci,ci37285632,2014-11-06T23:47:55.910Z,"18km SW of Seeley, California",earthquake
2014-11-06T23:04:14.809Z,41.8816,-119.6357,0,2.6,ml,3,146.68,0.497,0.0934,nn,nn00466531,2014-11-07T22:55:52.857Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-06T23:00:29.000Z,60.1998,-152.2774,39.1,2,ml,,,,1.23,ak,ak11435187,2014-11-07T01:23:57.089Z,"40km SE of Redoubt Volcano, Alaska",earthquake
2014-11-06T22:51:20.370Z,37.8955,-121.9793333,9.6,1.56,md,28,119,0.03808,0.04,nc,nc72336480,2014-11-08T01:49:03.551Z,"6km NE of Alamo, California",earthquake
2014-11-06T22:32:45.300Z,19.25,-64.4964,35,3.2,Md,7,298.8,0.83543321,0.12,pr,pr14310004,2014-11-07T06:35:34.248Z,"93km N of Road Town, British Virgin Islands",earthquake
2014-11-06T22:29:16.903Z,40.833,-118.9813,0,2.23,ml,4,208.11,0.853,2.0964,nn,nn00466529,2014-11-07T04:23:18.380Z,"43km NE of Gerlach-Empire, Nevada",earthquake
2014-11-06T22:23:32.870Z,41.8749,-119.6304,3.1796,2.61,ml,3,145.57,0.502,0.1019,nn,nn00466528,2014-11-07T22:49:45.561Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-06T22:18:37.700Z,46.3876,-112.0141,5.4,1.3,mc,24,89.9999928000006,0.3467497,0.12,mb,mb14806298,2014-11-10T17:16:39.252Z,"8km SSW of Clancy, Montana",earthquake
2014-11-06T22:17:31.450Z,38.7676659,-122.7123337,2.42,1.19,md,14,125,0.00678,0.05,nc,nc72336460,2014-11-07T02:42:04.292Z,"3km ESE of The Geysers, California",earthquake
2014-11-06T22:16:11.798Z,41.925,-119.5705,0,1.81,ml,3,79.5,0.546,0.2156,nn,nn00466526,2014-11-07T22:48:28.307Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-06T22:13:30.450Z,0.1895,97.3196,31.27,4.5,mb,,185,1.136,0.88,us,usc000sv77,2014-11-07T06:16:07.621Z,"235km NW of Sikabaluan, Indonesia",earthquake
2014-11-06T22:10:00.504Z,41.8438,-119.635,2.1169,2.7,ml,3,247.91,0.501,0.0905,nn,nn00466861,2014-11-08T07:04:41.211Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-06T22:06:58.900Z,38.8208351,-122.7648315,2.5,1.79,md,35,50,0.01041,0.04,nc,nc72336440,2014-11-07T02:12:04.812Z,"3km W of Cobb, California",earthquake
2014-11-06T22:05:30.280Z,38.8221667,-122.7616667,2.98,2.07,md,56,50,0.0105,0.07,nc,nc72336435,2014-11-07T22:28:04.778Z,"3km W of Cobb, California",earthquake
2014-11-06T22:00:06.580Z,7.4145,94.3421,43.18,4.6,mb,,112,3.379,0.99,us,usc000sv6r,2014-11-07T06:02:46.155Z,"128km ESE of Mohean, India",earthquake
2014-11-06T21:42:44.000Z,60.1792,-152.8551,140,1.8,ml,,,,,ak,ak11435158,2014-11-06T22:36:32.525Z,"34km S of Redoubt Volcano, Alaska",earthquake
2014-11-06T21:31:31.650Z,44.6168333,-110.6753333,6.4,1.83,md,10,66,0.02569,0.11,uu,uu60091002,2014-11-07T16:00:29.040Z,"21km NE of Old Faithful Geyser, Wyoming",earthquake
2014-11-06T20:58:39.390Z,34.6095,-118.6408333,9.24,2.06,ml,43,52,0.06837,0.22,ci,ci37285600,2014-11-06T22:57:18.440Z,"13km N of Castaic, California",earthquake
2014-11-06T20:46:18.720Z,39.7386667,-122.847,1.56,2.01,md,29,41,0.1314,0.1,nc,nc72336380,2014-11-07T20:31:05.225Z,"34km E of Covelo, California",earthquake
2014-11-06T20:21:28.790Z,38.8055,-122.7699966,2.21,1.01,md,19,55,0.01139,0.03,nc,nc72336375,2014-11-06T22:51:06.322Z,"3km NNW of The Geysers, California",earthquake
2014-11-06T20:10:46.000Z,63.4356,-148.7799,81.6,2.5,ml,,,,0.66,ak,ak11435115,2014-11-07T04:13:48.993Z,"9km ENE of Cantwell, Alaska",earthquake
2014-11-06T19:39:56.000Z,32.658,-115.8238333,9.86,2.39,ml,36,95,0.08266,0.31,ci,ci37285576,2014-11-06T21:39:29.390Z,"19km SW of Seeley, California",earthquake
2014-11-06T19:37:52.800Z,41.784,-111.5648333,9.99,1.63,ml,16,116,0.1763,0.15,uu,uu60090987,2014-11-07T15:53:47.570Z,"20km E of North Logan, Utah",earthquake
2014-11-06T19:37:07.000Z,61.8214,-151.8805,87.2,2.7,ml,,,,0.39,ak,ak11435105,2014-11-07T03:39:36.238Z,"97km W of Willow, Alaska",earthquake
2014-11-06T19:30:39.170Z,35.0481667,-118.3516667,0.01,1.27,ml,19,58,0.05803,0.09,ci,ci37285568,2014-11-06T22:46:08.070Z,"12km SE of Tehachapi, California",quarry_blast
2014-11-06T19:20:08.470Z,38.8151665,-122.7939987,2.44,1.21,md,23,39,0.00726,0.02,nc,nc72336355,2014-11-06T21:57:03.601Z,"5km NW of The Geysers, California",earthquake
2014-11-06T19:15:56.220Z,33.042,-114.9768333,6.05,1.65,ml,6,141,0.0696,0.21,ci,ci37285560,2014-11-06T22:43:10.119Z,"44km NNW of Los Algodones, Mexico",earthquake
2014-11-06T19:05:08.300Z,17.9048,-66.7977,9,1.9,Md,4,234,0.10420457,0.07,pr,pr14310003,2014-11-06T20:52:49.228Z,"10km SSE of Indios, Puerto Rico",earthquake
